id,nombre_act,codigo_act,latitud,longitud
6809490,Comercio al por menor de lentes,464121,20.61598961,-100.40113775
3582548,Farmacias sin minisúper,464111,20.62688889,-100.41587167
6382668,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.57832127,-100.40395952
6381852,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.38423076,-100.01227554
3587235,Comercio al por menor de artículos para la limpieza,467115,20.62858334,-100.44942866
3549872,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",468211,20.60273613,-100.42298729
6499664,"Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones",468211,20.56134291,-100.39895209
6852762,Comercio al por menor en supermercados,462111,20.38834143,-99.99691731
6383045,Comercio al por menor de juguetes,465212,20.57741993,-100.40420951
6382581,Comercio al por menor de artículos de papelería,465311,20.56329388,-100.37491652
6380875,Comercio al por menor en minisupers,462112,20.38799053,-99.98078597
8608555,Comercio al por menor en tiendas departamentales,462210,20.61543539,-100.40383947
8608581,Comercio al por menor en tiendas departamentales,462210,20.60701777,-100.41986777
6759397,Comercio al por menor de juguetes,465212,20.67633325,-100.43467014
6320915,Comercio al por menor de juguetes,465212,20.38423905,-100.01238735
6382739,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.38662918,-99.99693697
6759398,Comercio al por menor de juguetes,465212,20.61091005,-100.38229266
6382738,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.58917495,-100.39008003
6381248,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.59318397,-100.39256674
8070068,Comercio al por menor de muebles para el hogar,466111,20.69112497,-100.44551114
8618384,Comercio al por menor de muebles para el hogar,466111,20.60529238,-100.38145142
8807367,Comercio al por menor de artículos de perfumería y cosméticos,465111,20.5842405,-100.39969744
6381150,Comercio al por menor de discos y casetes,465211,20.61467129,-100.39071598
6382225,Comercio al por menor de discos y casetes,465211,20.57837538,-100.4039686
6382499,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.63264559,-100.46550093
6382500,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.62758055,-100.40655258
6380918,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.58931942,-100.38905471
6381267,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.59676595,-100.39392546
6382741,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.38681397,-99.97014672
8608616,Comercio al por menor en tiendas departamentales,462210,20.5882769,-100.39423318
6852086,Comercio al por menor de discos y casetes,465211,20.58610986,-100.38103776
6852085,Comercio al por menor de discos y casetes,465211,20.67619364,-100.43465561
3594883,"Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios",464113,20.5842405,-100.39969744
3553585,Comercio al por menor de teléfonos y otros aparatos de comunicación,466212,20.39218292,-99.99632028
6383021,Comercio al por menor de otros alimentos,461190,20.61234542,-100.38775169
6382557,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.69877934,-99.81490703
6382503,Comercio al por menor de otros alimentos,461190,20.61434868,-100.39093226
6382264,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.38614462,-99.99628553
6380757,Comercio al por menor de otros alimentos,461190,20.69419809,-100.44007
6383028,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.5880389,-100.39203786
6380978,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.588641,-100.39027874
6382468,Comercio al por menor de otros alimentos,461190,20.58859834,-100.39040115
8886222,Comercio al por menor de gasolina y diesel,468411,24.78345718,-104.47043174
8618513,Comercio al por menor de artículos y aparatos deportivos,465215,20.57811596,-100.41816052
8997953,Comercio al por menor de teléfonos y otros aparatos de comunicación,466212,20.58836977,-100.39105732
8806232,Comercio al por menor de teléfonos y otros aparatos de comunicación,466212,20.58836977,-100.39105732
6273335,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.61365024,-100.384934
6273278,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.6764896,-100.43468641
6380753,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.74515584,-100.44666077
8544826,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.64861643,-100.40517857
6380990,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.62722537,-100.38588691
6380724,Comercio al por menor en minisupers,462112,20.66031763,-99.90044201
6784878,Comercio al por menor de motocicletas,468311,20.56076854,-100.36289637
6381062,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.59306489,-100.39354242
6380991,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.38726808,-99.99576052
6380988,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.61542482,-100.43894645
3605354,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.61112163,-100.38719285
6381011,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.3873018,-99.99705648
6761281,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.67644928,-100.43468221
6382576,Comercio al por menor en supermercados,462111,20.60443298,-100.42947623
6381367,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.54568508,-100.39634132
6382577,Comercio al por menor en supermercados,462111,20.591086,-100.39083088
6381368,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.69767794,-99.81518053
6382578,Comercio al por menor en supermercados,462111,20.58512696,-100.40155403
6381369,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.54907157,-100.43999263
6383155,Comercio al por menor en supermercados,462111,20.59780428,-100.38640343
6380722,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.66673169,-99.90117741
6790217,Comercio al por menor en minisupers,462112,20.65629672,-100.46444843
6381920,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.58745501,-100.39378196
8807308,Comercio al por menor de juguetes,465212,20.58836977,-100.39105732
3569816,Comercio al por menor de bisutería y accesorios de vestir,463215,20.69955602,-99.81467634
3569817,Comercio al por menor de bisutería y accesorios de vestir,463215,20.69901519,-99.81484781
6381059,Comercio al por menor de muebles para el hogar,466111,20.38474094,-99.99748314
6383139,Comercio al por menor de muebles para el hogar,466111,20.58672458,-100.3759342
6879892,Comercio al por menor de calzado,463310,20.61828828,-100.43925955
8833670,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.593102,-100.39320021
6382498,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.52443137,-99.89890197
8535904,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.67507842,-100.43453949
8148296,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.58820823,-100.39020483
3565887,Comercio al por menor de vidrios y espejos,467114,20.64764907,-100.4045163
8178353,Comercio al por menor en minisupers,462112,20.56834997,-100.3668257
6705649,Comercio al por menor en minisupers,462112,20.60365667,-100.3920339
6767727,Comercio al por menor en minisupers,462112,20.53677053,-100.44063037
3557642,Comercio al por menor de calzado,463310,20.57106116,-100.39344213
3580374,Comercio al por menor de bisutería y accesorios de vestir,463215,20.39074263,-99.99818034
3598694,Comercio al por menor de artículos de joyería y relojes,465112,20.56716513,-100.41458474
8891633,Comercio al por menor de artículos para la limpieza,467115,20.57202421,-100.37263679
8339270,Comercio al por menor de muebles para el hogar,466111,20.74141744,-100.44781755
3550954,Comercio al por menor en ferreterías y tlapalerías,467111,20.58832056,-100.42067285
6744502,Comercio al por menor de automóviles y camionetas nuevos,468111,20.58493684,-100.38831328
8070080,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64035068,-100.40649143
8569911,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.53153866,-99.89631439
3563173,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.39010905,-99.96123357
8045715,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64539585,-100.41817854
3598507,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.5573299,-100.38209102
3542147,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.65672137,-99.8963376
8116675,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.61422578,-100.41525404
8729690,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.57167966,-100.39244647
8045611,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.65394652,-100.47142289
8252896,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.38281495,-99.9403819
8252478,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.41543655,-99.99638236
8252531,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.42145058,-99.99892616
3552844,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.33956969,-99.91957942
8838790,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.59138464,-100.37704219
3601952,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.54293569,-100.40282126
3541601,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.70031184,-99.82457371
3613696,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.37440374,-100.27759555
3541344,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.70071792,-99.81406575
3539274,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.21909706,-99.47072724
3547351,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.58900273,-100.38010398
3565475,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.37621909,-99.94425094
3542973,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.77919388,-100.05490171
8951535,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.38747348,-99.97472693
8078462,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.61317288,-100.37544216
8255594,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.52437443,-100.45751044
3612528,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.62593731,-100.44414388
3582343,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63745288,-100.41434121
3605611,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",461140,20.38450682,-99.99010965
3604016,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.55692732,-100.41351782
3606078,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.38114912,-99.98746917
8046018,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.65585858,-100.47324976
3574659,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.50224882,-100.14487992
3571595,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.52851634,-99.88146821
3544033,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56532473,-100.38668509
3549070,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.57878056,-100.38532209
3539286,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.22357142,-99.48025522
3539693,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.22009438,-99.47537448
8077977,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.60379602,-100.39904007
3579194,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.3822295,-99.98682511
3611942,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63541841,-100.45608059
8553671,Comercio al por menor en minisupers,462112,20.68715277,-99.81962753
8255466,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.52567199,-100.46524095
3559810,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.40740492,-99.96875446
8177381,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56163379,-100.38997364
3574409,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.49951246,-100.13349786
3569721,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.68655783,-99.81064886
3544932,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.4033372,-99.99310305
3613479,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.19326482,-100.14732958
8730479,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.18353186,-100.15415138
3579629,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.41633445,-99.99796482
3572901,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.49688794,-99.93097394
3587205,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.62523975,-100.45381175
9071164,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.70180774,-99.82758585
3554774,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.71233081,-100.30366312
3605543,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.60760596,-100.39114534
3597470,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.5530357,-100.38357352
3540210,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.1347567,-99.62591704
3542866,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.70519268,-100.02101014
8639659,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.19261321,-100.14710584
8045684,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63938535,-100.46032656
3613658,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.37572068,-100.27524528
7905519,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63139683,-100.39877064
3603164,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.18100528,-100.13827199
3546779,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.55981843,-100.39816063
3556532,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.39042607,-99.99499641
3539211,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.21720476,-99.47259249
3539773,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.21837532,-99.47435323
3605647,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.38450682,-99.99010965
3598396,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56164412,-100.37813286
8256257,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.43110867,-100.35030996
8793156,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.67110887,-99.90400725
8153185,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.58980735,-100.38616974
8238961,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.40564203,-99.96107251
8255586,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.52526675,-100.4569136
3607957,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.59806286,-100.38552562
8748505,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.65624269,-100.47526788
3552481,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.41099751,-100.11193256
3602755,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.4297823,-100.3494559
8855049,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.57061835,-100.41522228
3540059,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.21597066,-99.46560178
8293546,Comercio al por menor en minisupers,462112,20.37767919,-99.94011307
3567751,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.37713796,-99.96748118
3577534,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.40277009,-99.962992
3574487,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.49684853,-100.13894324
8153188,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56237,-100.41666621
3602583,Comercio al por menor de frutas y verduras frescas,461130,20.52197636,-100.43893555
3565506,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.38626274,-99.94134032
3604611,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.6032395,-100.39587201
3583354,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64676554,-100.40890201
8070364,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.6468884,-100.40887582
3597388,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.55518587,-100.39141484
3545626,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.59495542,-100.39323672
9182652,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.4886945,-100.18649801
3542655,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64201892,-99.83639068
3539168,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.54755233,-99.68898199
3611794,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63617417,-100.45887042
8238929,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.38078044,-99.96785564
3569371,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.83570821,-99.72086176
3541075,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.6963674,-99.71829268
3552354,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.44605901,-99.97724348
8161791,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.58926301,-100.38091881
3546853,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.59172856,-100.37861941
3613147,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.18631263,-100.14092534
7878250,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.39458532,-99.9603748
8237276,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.62242177,-100.27860874
3568362,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.59985823,-100.40711561
3541492,"Comercio al por menor de leche, otros productos lácteos y embutidos",461150,20.69671954,-99.81543655
3553324,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.50491369,-100.14591922
8045666,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.65826878,-100.45966508
8177092,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.55689564,-100.38502007
3613541,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.19456775,-100.15676739
3549181,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.52583962,-99.9038393
3572204,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.53824991,-99.89437371
3567789,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.38601282,-99.96401296
3540878,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.69630243,-99.8127455
3576544,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.39811358,-99.95740363
3566489,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.66534189,-99.89656667
3595685,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.57073254,-100.39174081
3571861,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.51713775,-99.89613969
3609460,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.66937219,-100.41985478
9111284,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.60251487,-100.39613512
8078590,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.60342643,-100.39419972
3557160,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.39071445,-99.99278915
8892391,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56842413,-100.37509449
3600345,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.55394181,-100.43834796
3553402,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.50326463,-100.14641908
3541694,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.68835239,-99.82955576
8339273,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.74090847,-100.44752622
3555042,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.6649798,-100.23952736
3590242,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.59201622,-100.39687716
3553802,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.49742971,-100.14041146
3561516,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56893394,-100.37474402
8709884,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.3893215,-99.95643054
8951452,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.59236047,-100.39934457
3549467,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.52283839,-99.89861938
3613921,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.62573213,-100.39775877
3552802,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.33965291,-99.92556553
8455662,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.23191387,-99.48152947
3542897,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.78669347,-100.05033047
8283185,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.73937336,-100.45333898
3539937,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.21442507,-99.47160398
3542907,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.78798249,-100.04655264
3541615,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.70066885,-99.81924453
3553822,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.49928547,-100.14167898
8454863,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.54889468,-99.6886885
8267828,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.18728275,-100.1456569
8597501,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.78782893,-100.0470999
3588730,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.60426808,-100.39138695
3568800,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.22356435,-99.47733658
3606559,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.37956605,-99.99323191
8793574,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.82379134,-100.47316995
3549294,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.51941894,-99.89923656
3540353,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.05220667,-99.81529347
3540449,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.66996325,-99.89476619
3569730,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.68398786,-99.80565112
3613087,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.18596779,-100.14196527
3552338,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.4491004,-99.97844145
8091584,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64887041,-100.38565437
8253038,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.44590931,-99.97400833
8091737,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64689243,-100.39504715
3552584,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.42303168,-100.06413431
3540699,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.91407919,-99.5656618
3547164,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.55717621,-100.40329696
8079322,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.61505734,-100.41889929
8596751,Comercio al por menor en minisupers,462112,20.77657341,-100.05340792
8091645,Comercio al por menor de frutas y verduras frescas,461130,20.64540809,-100.39529497
8176720,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63018279,-100.44813703
3564614,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63290273,-100.46519642
3593488,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.58109377,-100.42346451
3550455,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.58114919,-100.3763773
8046081,Comercio al por menor de frutas y verduras frescas,461130,20.6618853,-100.47068763
8193522,Comercio al por menor de frutas y verduras frescas,461130,20.56224749,-100.37850156
8091624,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64623185,-100.38560481
8794026,Comercio al por menor de frutas y verduras frescas,461130,20.64959932,-100.45058466
3540137,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.18159395,-99.32157442
8153066,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.58923454,-100.38595501
3567936,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.37837172,-99.96236313
3546989,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.41913049,-100.00508204
3568698,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,21.21522874,-99.47398954
9176293,"Comercio al por menor de semillas y granos alimenticios, especias y chiles secos",461140,20.63409272,-100.45986641
3544225,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56641287,-100.38470634
3586732,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63409272,-100.45986641
3573548,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.30351176,-99.86879124
3586439,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.64075287,-100.45996624
8045495,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.63425682,-100.47365565
8177780,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.56884705,-100.37505794
3602670,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.45902633,-100.2967625
3609098,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.61620787,-100.37239168
8092162,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.62969302,-100.39543459
8147038,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.52531758,-99.88112853
3561699,"Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas",461110,20.1854414,-100.14307851
